Gene_id	Ascl1_2h_1	Ascl1_2h_2	Ascl1_2h_3	Ascl1_4h_1	Ascl1_4h_2	Ascl1_4h_3	Ascl1_6h_1	Ascl1_6h_2	Ascl1_6h_3	Empty_2h_1	Empty_2h_2	Empty_2h_3	Empty_4h_1	Empty_4h_2	Empty_4h_3	Empty_6h_2	Empty_6h_3
Gm45113	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm45117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45130	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm45131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45137	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5	0	0
Gm45139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45140	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm45141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm45146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45147	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm45148	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm45151	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0
Gm45153	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm45157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45200	0	0	0	0	0	3	0	0	0	0	2	0	0	0	1	0	0
Gm45201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45205	0	0	0	0	0	0	0	0	0	0	1	7	1	0	1	0	1
Gm45206	0	0	0	0	0	0	0	0	0	1	4	7	9	0	3	2	0
Gm45208	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
Gm45211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45216	0	0	0	2	0	0	0	0	0	10	15	48	49	9	5	1	29
Gm45218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45220	0	0	0	0	0	0	0	0	0	0	2	11	18	1	3	0	2
Gm45221	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0
Gm45222	0	0	0	0	0	0	0	0	0	0	19	0	1	0	1	0	0
Gm45223	0	0	0	0	0	0	0	0	0	0	1	2	3	0	1	0	0
Gm45224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45234	0	0	0	2	0	0	0	0	1	8	12	57	87	9	47	23	113
Gm45235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45286	0	1	0	0	0	0	0	1	1	4	1	2	9	0	2	0	0
Gm45288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45289	0	0	0	0	0	0	0	0	0	0	2	3	5	0	2	0	4
Gm4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45292	0	0	0	0	0	0	0	0	0	30	11	4	19	2	8	1	3
Gm45293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm45294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45307	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm45315	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm45316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45331	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2
Gm45334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45342	0	0	0	0	0	0	0	0	0	0	10	2	6	1	3	0	0
Gm45343	0	0	0	1	0	0	0	0	0	0	9	8	3	0	2	0	0
Gm45344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45354	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
Gm45356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45379	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm45380	0	0	0	0	0	0	0	0	0	0	9	2	6	3	4	2	0
Gm45384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45399	0	0	0	0	0	0	0	0	0	0	16	0	7	0	3	0	0
Gm4540	0	0	0	0	0	0	0	0	0	0	0	4	14	1	7	0	3
Gm45400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45403	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
Gm45406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45422	0	0	0	0	0	0	0	0	0	0	0	2	6	1	0	1	0
Gm45424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45441	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0
Gm45444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45463	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Gm45470	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0
Gm45473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45477	0	0	0	0	0	0	0	0	0	0	5	1	6	1	0	0	0
Gm4548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45483	0	0	0	0	0	0	0	0	0	6	4	2	1	0	0	0	0
Gm45484	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2
Gm45485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45499	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	0
Gm45502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45522	0	0	0	0	0	0	0	0	0	9	9	1	0	0	0	0	1
Gm45524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45532	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Gm45533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45546	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm45551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45555	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0
Gm45556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45572	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
Gm45576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Gm45607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45640	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	6
Gm45643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45644	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Gm45647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45650	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Gm45651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45669	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Gm4567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45698	0	0	0	0	0	0	0	1	0	0	0	0	3	1	1	0	0
Gm45699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45716	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm45717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4575	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1
Gm45750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45752	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm45753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45767	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Gm45769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Gm4577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45797	0	0	0	0	0	0	0	0	0	0	12	3	1	0	0	0	6
Gm45798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45804	1	0	0	1	0	6	0	0	0	0	11	1	14	1	3	0	0
Gm45807	1	0	0	0	0	0	0	0	0	0	52	4	8	1	5	0	15
Gm45809	1	0	0	0	3	0	0	0	0	0	3	0	0	1	1	0	1
Gm45812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45828	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0
Gm45829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45837	0	0	0	0	0	0	0	0	0	0	9	5	0	0	2	0	5
Gm45838	0	0	0	0	0	0	0	0	0	0	0	1	9	0	2	0	0
Gm45842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45846	0	0	0	0	0	0	0	0	0	0	22	3	0	0	0	0	0
Gm45847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm45848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45867	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm45868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
