gene_id	gene_name	Ascl1_ASV_REP1	Ascl1_ASV_REP2	Ascl1_ASV_REP3	Ascl1_nonInduced_REP1	Ascl1_nonInduced_REP2	Ascl1_nonInduced_REP3	Empty_ASV_REP1	Empty_ASV_REP2	Empty_ASV_REP3	Empty_nonInduced_REP1	Empty_nonInduced_REP2	Empty_nonInduced_REP3	NeuroD1_ASV_REP1	NeuroD1_ASV_REP2	NeuroD1_ASV_REP3	NeuroD1_nonInduced_REP1	NeuroD1_nonInduced_REP2	NeuroD1_nonInduced_REP3
Hyal3	Hyal3	0.212823	0.337085	0.344214	0.087283	0.297509	0.201865	0.157003	0.123792	0.144497	0.216821	0.194544	0.104737	0.181757	0.092066	0.225204	0.094789	0.348199	0.222206
Hyal4	Hyal4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyal5	Hyal5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyal6	Hyal6	0	0	0.008492	0	0	0	0	0.006108	0.019444	0.007642	0	0.00646	0	0.01298	0	0	0	0.013706
Hydin	Hydin	0.149871	0.090327	0.105039	0.282628	0.272361	0.257325	0.210273	0.211545	0.208428	0.60493	0.461231	0.506053	0.27468	0.227431	0.196146	0.173553	0.239074	0.158218
Hyi	Hyi	3.366958	2.679888	3.253508	1.222225	1.725265	1.231517	2.198498	1.646775	1.920382	1.734931	1.401049	1.161082	2.542747	2.547684	1.576761	1.422134	1.320531	1.069592
Hykk	Hykk	1.630959	1.460499	1.652978	1.245612	1.076863	1.207641	0.873224	0.842333	1.120415	1.05886	1.037768	1.027247	0.963706	0.852116	0.852346	0.617212	0.897462	0.447629
Hyls1	Hyls1	8.615862	9.776903	7.984131	9.157547	10.063883	10.104412	11.441566	10.909827	11.531283	11.9626	12.068397	10.246277	13.562143	14.291259	13.330564	11.734347	12.391294	13.231869
Hymai	Hymai	0.021529	0.0151	0.039607	0.009565	0.023014	0	0.008603	0.02035	0.008636	0.015275	0	0.012912	0	0	0.027764	0	0.019079	0
Hyou1	Hyou1	98.380453	77.222035	88.763804	71.580979	77.226716	67.906648	68.175044	56.352727	67.40614	47.979908	72.901213	70.386439	56.97115	48.40337	57.096842	63.162442	70.468438	48.639457
Hypk	Hypk	312.878174	297.597244	299.890021	282.178379	284.397761	313.101704	288.940644	267.804407	294.767632	426.492589	295.824088	302.453856	275.412946	263.102317	239.916194	259.039249	264.327623	493.218222
Hypm	Hypm	0	0	0	0	0	0	0	0	0.068268	0	0	0	0	0	0	0	0	0
I730028E13Rik	I730028E13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I730030J21Rik	I730030J21Rik	0	0	0	0	0	0	0	0.027509	0	0	0	0	0	0	0	0	0	0
I830077J02Rik	I830077J02Rik	0.095096	0.029645	0.099974	0	0	0.150255	0	0.023969	0.025433	0.149937	0	0.0507	0.100552	0.025466	0	0	0.028092	0
Iah1	Iah1	29.003765	26.588028	25.181588	28.186757	26.628276	27.351107	26.879698	25.258963	26.831968	18.352315	26.232863	27.0198	30.920556	27.973756	25.495773	26.427522	25.737591	24.377337
Iapp	Iapp	0	0.054361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iars	Iars	171.954402	142.172884	146.386457	138.140543	152.973453	144.959457	98.35398	97.969846	105.788922	129.366261	132.845207	128.314582	111.087419	93.121319	92.951707	85.178347	121.554204	69.829704
Iars2	Iars2	99.006834	84.923932	84.446754	79.08385	87.608705	82.941422	70.416702	64.211975	70.075605	56.979568	82.597827	81.40318	70.391115	63.939527	62.41761	64.731908	78.614291	52.309351
Iba57	Iba57	4.287833	3.915096	3.075541	3.379555	3.700071	3.260671	3.107708	3.209197	3.694906	2.927067	3.280314	3.346281	3.069773	3.059031	2.920475	2.129892	3.046699	2.219266
Ibsp	Ibsp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ibtk	Ibtk	24.654277	21.569821	21.497495	23.499643	26.396337	25.738684	18.444005	17.393075	20.411284	18.297938	23.412486	22.689039	19.733839	18.044405	17.366928	18.653458	24.15837	12.702472
Ica1	Ica1	3.391217	3.435357	2.503236	2.317353	2.719882	2.13641	2.86576	3.029786	2.956639	2.243012	2.409801	2.144685	3.472567	3.510592	2.997681	2.144936	2.687966	3.04194
Ica1l	Ica1l	0.121723	0.092493	0.15196	0.216326	0.146387	0.209156	0.1824	0.126559	0.128182	0.237501	0.159948	0.18252	0.168927	0.152798	0.183144	0.132147	0.134842	0.219428
Icam1	Icam1	24.182425	20.354222	22.809245	27.834582	29.342052	28.581847	25.928035	21.473096	24.334616	23.197625	31.639697	30.58107	22.83355	20.190407	22.472066	23.133752	27.699963	19.162846
Icam2	Icam2	0	0.081358	0.030485	0.077303	0	0.027491	0.023175	0.087709	0	0.054865	0.079522	0.115951	0.045992	0.023297	0.024931	0.047971	0.025699	0.0246
Icam4	Icam4	0.669292	0.994128	0.993348	0.769652	0.378779	0.746474	1.101247	0.833567	1.073993	0.856628	0.791751	0.881578	1.186419	0.569329	0.913927	0.45591	0.907154	0.601174
Icam5	Icam5	0.284035	0.185944	0.25879	0.353351	0.425087	0.341078	0.287531	0.336485	0.250681	0.259745	0.242331	0.234719	0.255281	0.220584	0.203504	0.172289	0.411139	0.160636
Ice1	Ice1	24.336829	20.831483	20.933952	20.953922	23.263969	21.727696	14.352066	14.322236	15.892718	16.151685	20.38049	20.005831	16.810627	13.321912	15.359063	13.534455	19.338737	6.782335
Ice2	Ice2	10.287597	9.102626	9.973367	8.910417	10.046213	10.641852	7.806013	7.344352	8.396888	8.288247	8.972292	9.469724	9.157101	8.506864	7.526738	7.671478	9.487082	5.49297
Ick	Ick	6.378417	5.919939	6.126194	4.125096	4.766686	4.559969	3.855963	3.858227	4.467312	4.701986	4.064152	4.395296	4.220101	3.712481	3.646689	2.908164	3.795692	2.93352
Icmt	Icmt	17.666628	15.090701	15.020421	13.441161	14.419956	13.019471	10.760447	10.501444	11.019071	6.804404	11.955465	11.603112	11.055719	8.968176	10.242853	8.320517	12.441965	4.951028
Icos	Icos	0	0	0.009049	0.007649	0	0.048962	0.006879	0.006509	0	0.008143	0	0.006884	0	0	0	0	0	0.007302
Icosl	Icosl	7.538255	5.800673	6.063428	7.029723	7.781649	7.715789	7.017552	5.293004	7.111629	7.30762	10.118506	8.628661	7.423279	6.763231	9.249884	5.627164	7.680789	3.768408
Ict1	Ict1	49.59461	59.076686	53.992507	59.646032	59.529346	58.264328	78.715849	71.810844	74.823472	71.943097	68.295632	64.065526	81.456889	81.447555	81.833613	76.960889	65.027639	94.798549
Id1	Id1	695.814688	669.446045	634.421408	109.344949	111.735376	100.596258	195.356316	185.782469	197.004928	51.658368	65.506475	63.508421	61.987508	57.875528	66.163959	71.661461	67.194092	61.946845
Id2	Id2	314.11433	307.256631	304.017647	71.517694	74.213629	82.010871	73.828523	64.475999	74.728233	34.789189	39.029708	41.269998	30.668481	29.503436	31.204083	35.023675	40.373316	35.082794
Id3	Id3	831.322759	871.888637	844.178911	90.369107	95.342393	88.529203	111.564035	92.342131	99.456569	45.38913	67.63755	67.500379	103.000464	105.084912	101.103133	64.946501	72.682115	44.634814
Id4	Id4	8.842189	7.514481	8.582155	1.923535	2.412097	3.008689	2.008555	1.636857	2.193082	2.516393	1.66015	1.731135	1.352956	1.414843	1.32487	1.274609	1.446917	2.832339
Ide	Ide	59.913564	52.722256	52.724453	57.602942	63.994688	62.604676	46.667645	46.553382	53.248095	61.734996	59.071257	58.107491	57.264584	52.727113	48.808567	51.005395	65.900184	47.805062
Idh1	Idh1	76.502302	75.475833	72.313111	77.308842	75.905324	81.45411	67.52258	67.981608	74.308662	66.395669	76.02421	74.324268	88.963397	89.822804	80.835764	73.497784	79.70176	63.861502
Idh2	Idh2	53.246512	47.347981	48.673786	41.046221	45.989562	41.190346	36.61732	34.066709	37.147317	40.075119	39.928681	39.547676	39.640658	39.643249	33.679977	32.299113	38.552439	40.032099
Idh3a	Idh3a	93.353522	89.18124	91.753933	93.901871	94.364682	97.847659	83.378931	77.110274	82.579753	84.258198	89.210439	87.716931	94.449183	97.89219	87.995397	92.921189	93.43759	89.065149
Idh3b	Idh3b	112.344653	111.771323	109.092762	102.670656	109.580169	104.014411	98.314014	90.603107	99.763054	110.980928	99.51192	103.542015	112.269908	108.025898	102.001222	103.67414	107.142798	118.284052
Idh3g	Idh3g	100.95218	93.78556	97.426538	96.08463	108.147888	97.587675	90.069432	80.099867	89.21436	114.969358	102.430568	106.566241	108.084667	107.61264	94.839313	98.346741	108.274935	127.374079
Idi1	Idi1	114.910169	131.434488	131.475628	100.528058	101.495693	109.583902	130.912048	123.856603	133.607986	107.930592	106.260448	101.56258	121.42932	138.467877	127.408377	132.205591	114.685432	106.42743
Idi2	Idi2	0.025957	0.012138	0.027288	0.057663	0.013874	0.036912	0	0	0.010413	0.012278	0	0.031137	0	0	0.011159	0.02147	0.011502	0
Idnk	Idnk	20.926095	22.192871	20.369895	8.692712	8.197125	8.629253	17.706942	18.31649	17.141477	8.835642	8.8862	8.75641	11.900719	13.657733	12.525113	11.064426	9.962869	11.783233
Ido1	Ido1	0.42223	0.223191	0.476309	0.182999	0.078498	0.078095	0.11521	0.140152	0.014729	0.086834	0.016781	0.058724	0.131024	0.309717	0.126268	0.045554	0.065076	0.034941
Ido2	Ido2	1.862288	1.409068	1.829913	0.191261	0.180071	0.204052	0.329076	0.339665	0.307846	0.097383	0.145426	0.104775	0.623392	0.428542	0.683902	0.108369	0.306857	0.047633
Ids	Ids	9.503977	7.694634	8.741808	4.327261	4.760727	4.455655	3.081973	2.800069	3.195187	2.347479	3.590247	3.482645	3.292782	2.622868	3.711192	2.138615	3.577786	1.054855
Idua	Idua	1.138606	0.763909	0.806679	0.736827	0.807035	0.692239	0.697309	0.526817	0.605719	0.620525	0.871115	0.846229	0.745911	0.710968	0.696961	0.609098	0.94873	0.435707
Ier2	Ier2	91.527957	84.647569	81.749714	101.949065	112.581636	103.137579	67.313968	61.245073	75.393976	94.801056	106.828026	107.087009	88.484591	88.186449	83.745517	84.706216	100.126247	89.289456
Ier3	Ier3	14.503522	17.163703	15.571171	4.98	5.760597	6.801848	8.49028	7.870193	7.831911	4.893951	5.010394	5.393031	11.81914	9.326488	10.166351	3.514928	6.030951	4.675917
Ier3ip1	Ier3ip1	39.703643	42.544749	45.163027	37.16918	36.086315	39.569078	45.066376	44.14466	43.030505	42.244548	40.034528	35.548855	39.554808	43.032356	40.823143	42.734325	40.656392	46.571012
Ier5	Ier5	12.110842	9.772302	10.156817	3.660795	3.488404	3.75133	5.232208	3.898859	5.037149	3.06277	3.382267	2.938451	5.107763	5.449722	5.74382	2.507916	2.853998	2.528514
Ier5l	Ier5l	28.81043	19.404107	20.815342	11.062115	14.004985	9.872366	8.963955	8.621526	10.733388	10.505731	10.025002	9.102296	6.847966	7.19142	6.387948	6.505192	8.195567	8.70003
Iffo1	Iffo1	2.941965	2.774641	2.667985	2.072934	2.234583	2.03217	1.461675	1.322659	1.650207	1.72236	1.871295	2.256351	1.783332	1.619278	1.760623	1.642355	1.826669	1.049169
Iffo2	Iffo2	13.550765	12.373477	12.17282	4.632355	5.492333	4.90412	3.607296	3.383369	4.439277	4.825904	4.65688	4.843263	6.735526	5.277689	5.762731	3.828213	5.359101	3.384161
Ifi202b	Ifi202b	0	0	0.017623	0	0	0.031784	0.040192	0	0.01345	0.015859	0.015294	0.040218	0.013294	0.013468	0.014413	0	0.014856	0.042663
Ifi203	Ifi203	0.061533	0.014942	0.005881	0.014912	0.00598	0.010606	0.004471	0	0.017953	0.005292	0.007302	0.006388	0.01267	0.008988	0	0	0.004957	0.006777
Ifi204	Ifi204	0.012648	0.011829	0.013297	0	0	0.011991	0	0	0	0	0.014018	0	0	0.010162	0.036537	0.010462	0.011209	0.02146
Ifi205	Ifi205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifi27	Ifi27	2.062874	2.591876	1.855199	0.868111	0.703613	0.539287	0.761941	0.536267	0.474759	0.230123	0.800614	0.386406	0.660224	0.739935	0.631979	0.387494	0.228157	0.423607
Ifi27l2a	Ifi27l2a	1.933918	3.165106	1.524835	0.859238	0.387629	0.343762	0.965981	0.73118	1.357694	0.457379	0.441954	0.676632	1.2919	0.971052	0.5196	0.499888	0.321351	0.102537
Ifi27l2b	Ifi27l2b	0.153417	0.057391	0.129029	0.054531	0.032801	0.029089	0.024522	0.046403	0.123092	0.029027	0.028048	0.024538	0.048666	0.073952	0	0	0	0.026029
Ifi30	Ifi30	208.840007	168.605145	194.330632	94.045131	98.499123	89.331382	63.034005	57.339349	64.758338	76.522375	88.109116	81.978363	74.473771	63.109056	69.545978	65.502726	84.417113	78.465948
Ifi35	Ifi35	10.626096	11.964468	10.950653	2.236341	2.51598	2.297527	6.164349	5.409578	5.590311	2.865827	3.642539	3.168065	2.698048	2.695849	2.444275	2.390096	2.127096	1.680308
Ifi44	Ifi44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016511
Ifi44l	Ifi44l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifi47	Ifi47	0.280202	0.220486	0.106222	0.209495	0.205931	0.127717	0.041988	0.079455	0.098357	0.132538	0.240127	0.056021	0.06944	0	0.015057	0.101399	0.06208	0.148564
Ifih1	Ifih1	0.932733	0.936582	1.016702	0.126505	0.053985	0.074463	0.149086	0.126211	0.177244	0.055729	0.049362	0.048463	0.077861	0.094654	0.092856	0.025063	0.017902	0.025704
Ifit1	Ifit1	0.47564	0.748888	0.46688	0.365752	0.50948	0.421017	0.803095	0.859744	0.745296	0.563416	0.237447	0.389437	0.385802	0.304572	0.241709	0.403176	0.335975	0.257286
Ifit1bl1	Ifit1bl1	0.026327	0.073864	0.013839	0	0	0.049917	0.070725	0.076477	0.095053	0.037358	0	0.031581	0.020878	0.010575	0.033953	0.010888	0.011666	0
Ifit1bl2	Ifit1bl2	0.025644	0.031625	0	0.007379	0	0.007872	0.034692	0.031598	0.068236	0.007984	0.007733	0.020204	0.020323	0	0.014603	0	0.007359	0.014089
Ifit2	Ifit2	2.608293	2.485097	2.3304	1.267603	1.607174	1.491587	1.385956	1.247888	1.256757	1.41566	1.412665	1.403646	1.414085	1.381996	1.394816	1.052698	1.536881	0.78897
Ifit3	Ifit3	0.207166	0.137534	0.04667	0.013149	0.015819	0.028057	0.047304	0.044758	0.023745	0	0.027053	0.011834	0.02347	0.047553	0	0.02448	0.039342	0.012553
Ifit3b	Ifit3b	0	0.014569	0	0	0	0	0	0	0	0	0	0	0	0	0.025228	0	0	0
Ifitm1	Ifitm1	207.117302	196.786982	180.628493	430.919149	438.182629	442.421502	332.58793	295.626304	306.865356	375.291602	395.325591	402.775325	387.365861	390.089467	363.002508	467.311172	457.506786	529.603998
Ifitm10	Ifitm10	0.0434	0.040588	0.073001	0.015426	0.018558	0.016458	0.013874	0.026254	0.006964	0.016423	0.007934	0.013883	0.013767	0	0	0	0.015385	0.007363
Ifitm2	Ifitm2	411.800158	355.221087	379.075071	595.240249	608.319077	591.967717	417.771522	383.502828	406.148718	705.781062	635.996124	646.795363	530.116292	535.758093	450.912728	591.007362	608.403859	750.363956
Ifitm3	Ifitm3	166.505246	151.767744	158.821238	127.437925	137.854087	136.964069	67.469624	58.832759	61.069313	72.129787	103.27415	107.336967	73.288583	70.762021	68.672361	93.536872	124.464216	88.708654
Ifitm5	Ifitm5	0.394473	0.316215	0.710925	0.801207	1.325314	1.923269	0.855703	0.255674	0.406928	1.386086	1.13329	0.991467	0.893793	0.814922	0.532958	0.652577	1.198592	0.478058
Ifitm6	Ifitm6	0	0.166257	0.280339	0.394925	0.950202	0.337068	0	0	0.142635	0.672708	0.243758	0.426507	0.352449	0.428464	0.382112	0.882277	0.393867	0.678645
Ifitm7	Ifitm7	2.04344	1.925878	1.293214	1.116112	1.210297	1.19204	1.195078	1.505112	1.375897	0.4346	0.522281	0.599751	0.734327	0.532298	1.418166	0.499161	1.083606	0.326616
Ifltd1	Ifltd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna1	Ifna1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna11	Ifna11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna12	Ifna12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna13	Ifna13	0	0	0	0	0	0	0	0	0.036473	0	0	0	0	0	0	0	0	0
Ifna14	Ifna14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna15	Ifna15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna16	Ifna16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna2	Ifna2	0	0	0.084189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna4	Ifna4	0	0	0	0	0	0	0	0	0.052673	0	0	0	0	0	0	0	0	0
Ifna5	Ifna5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna6	Ifna6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna7	Ifna7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifna9	Ifna9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnab	Ifnab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnar1	Ifnar1	12.980885	10.508879	11.129667	9.335908	9.922912	9.477995	7.076098	6.353874	7.067118	6.516343	8.422258	8.129872	6.727318	5.297293	5.830187	5.798822	7.616168	4.623475
Ifnar2	Ifnar2	10.219991	8.31296	9.973816	5.866267	6.443486	5.835441	6.347309	4.966872	5.448642	5.09687	6.407852	5.71004	5.722844	5.384409	4.890479	4.795149	5.73366	5.124805
Ifnb1	Ifnb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042767	0	0	0
Ifne	Ifne	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifng	Ifng	0	0	0	0.024017	0.028893	0	0	0	0	0	0	0.04323	0	0	0	0	0.023953	0
Ifngr1	Ifngr1	7.008623	6.855488	6.706307	2.349428	2.676855	1.896485	4.013652	3.247502	3.827412	1.614554	2.647065	2.058491	3.450192	3.472783	3.512037	2.418388	2.566293	2.076798
Ifngr2	Ifngr2	3.311436	2.73804	2.659525	2.146915	2.567581	2.290487	0.976808	1.311102	1.40256	2.137742	1.779837	1.818514	1.76949	1.735515	2.089478	1.610519	2.531614	1.687911
Ifnk	Ifnk	0	0	0	0	0	0	0.036267	0	0	0.085859	0	0.036291	0.035987	0	0.039016	0	0.040216	0
Ifnl2	Ifnl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnl3	Ifnl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ifnlr1	Ifnlr1	0.550197	0.816854	0.63626	0.464459	0.617568	0.749799	0.472691	0.390037	0.452479	0.49447	0.785847	0.720503	0.823557	0.569102	0.691824	0.603003	0.670443	0.285881
Ifnz	Ifnz	0	0	0	0	0	0.020232	0	0	0	0	0.006503	0	0	0	0	0	0	0
Ifrd1	Ifrd1	55.861644	61.943626	55.531854	54.878342	50.163546	59.894913	69.447842	58.901995	67.044122	60.00246	63.459807	58.12046	56.114811	56.542611	57.7984	58.010272	52.374681	52.531125
Ifrd2	Ifrd2	51.089393	46.549144	49.780291	65.526088	72.451665	64.819452	52.420812	48.524556	52.315186	49.774024	66.177415	65.619984	52.609373	47.819184	44.015012	48.998754	63.654587	38.698054
Ift122	Ift122	4.604054	4.375293	4.047148	3.187801	3.638331	3.239885	2.790381	2.552999	2.948475	2.488947	2.857928	3.080147	3.301556	3.159616	2.769298	2.501585	3.455776	2.116738
Ift140	Ift140	5.593311	4.725719	4.783482	7.432548	8.020444	7.717663	4.231914	4.528799	4.726857	6.983176	6.952027	7.08763	6.766115	6.210954	5.705874	5.670464	7.251681	4.104901
Ift172	Ift172	5.446034	5.54814	5.008385	6.051398	7.033334	6.408536	3.699155	3.939873	3.999381	5.095098	5.532954	5.702777	4.982984	4.290662	4.449503	3.720727	5.466339	3.045964
Ift20	Ift20	24.179232	28.923368	26.798797	29.855019	26.699116	30.829796	33.929021	38.799221	32.1827	37.768532	31.61174	29.566917	43.886467	44.346801	50.077797	42.90671	38.911084	45.952778
Ift22	Ift22	7.982898	8.380656	7.857554	7.093588	6.818595	9.014779	8.475202	8.46277	8.634139	6.737511	7.547656	7.135124	8.533969	8.236751	7.670904	7.023845	6.381006	7.535593
Ift27	Ift27	17.808374	17.794548	18.33029	18.080831	18.45804	17.717236	16.153372	17.48539	15.91813	18.864771	18.661866	19.142303	16.189885	16.15657	14.990877	13.330004	16.112159	21.138661
Ift43	Ift43	40.626984	38.990337	35.559942	19.201818	21.680005	20.236288	31.581174	24.982412	27.510228	19.129306	20.979783	19.29079	27.935344	30.074111	26.705071	22.313794	19.632629	24.943151
Ift46	Ift46	19.431037	17.302404	18.833305	14.481723	16.096083	14.941783	15.214368	13.755334	15.838952	17.77961	15.257516	15.686747	17.721733	17.825324	14.854745	15.171405	17.264704	19.355484
Ift52	Ift52	24.444482	24.061369	23.666816	30.184174	32.401977	28.43416	26.044055	25.758676	26.434471	33.335795	30.192858	29.339554	27.73683	27.234215	24.873383	27.297738	27.669151	28.722417
Ift57	Ift57	8.878077	7.574042	8.027248	6.734794	7.208545	7.452878	5.813432	5.158809	5.573492	7.362297	6.422232	6.02502	6.010448	6.461013	5.632558	5.288075	6.356398	7.55064
Ift74	Ift74	17.635733	16.451951	14.135135	14.491993	16.199055	17.834709	17.328397	14.399478	16.106121	20.189079	16.54381	16.172577	20.371689	21.11552	19.484623	18.698233	17.418642	22.298372
Ift80	Ift80	7.510615	6.910658	7.116891	6.823558	7.856015	7.924846	5.921663	5.292152	6.696192	6.372332	6.428363	6.879039	6.773417	6.488496	5.62922	5.109222	6.662018	3.937141
Ift81	Ift81	3.812863	4.614105	4.270292	3.984	4.116907	4.622791	3.920021	4.158111	4.365886	5.165837	4.247262	4.451235	4.543151	5.364449	4.620748	4.001698	4.890255	5.152506
Ift88	Ift88	6.857411	6.755199	6.315211	5.914741	6.362925	6.544316	6.437617	5.634724	6.132833	6.504508	5.909049	6.098194	6.924529	7.169237	5.762145	5.921687	6.530928	6.065503
Igbp1	Igbp1	53.894622	49.506488	52.520034	54.688163	57.111689	57.049655	53.717819	44.609463	49.510112	58.877931	59.708092	57.489002	51.103444	51.262948	49.6692	61.080979	55.26485	68.130124
Igbp1b	Igbp1b	0	0	0.024654	0	0.025069	0	0	0	0	0	0	0.018754	0	0	0	0	0	0
Igdcc3	Igdcc3	17.982966	14.485852	16.311979	1.453416	2.054228	1.457405	4.485835	4.311914	5.191918	1.056917	1.372593	1.415255	3.288814	2.900941	3.427279	0.791046	1.473287	0.538335
Igdcc4	Igdcc4	35.591723	27.147962	31.009815	4.03279	4.417093	3.782126	10.34684	9.874294	11.796732	1.735218	2.903062	2.518485	1.523303	1.168186	1.636829	1.514167	2.435361	0.81501
Igf1	Igf1	0.019197	0.007181	0.004036	0.023882	0	0.025479	0.009205	0.011613	0.015366	0.007264	0.055736	0.006141	0.012179	0.006169	0.009903	0	0.010208	0
Igf1r	Igf1r	18.186588	12.313865	15.699446	6.775053	7.379537	5.986151	4.6586	4.272707	5.257345	4.016394	6.231695	5.718171	5.056429	3.396677	6.066015	3.32932	5.511857	1.805495
Igf2	Igf2	244.238728	202.432832	239.782903	22.02217	23.956178	18.022678	12.52038	10.65347	10.627789	5.586504	6.368032	5.94838	15.010141	12.48029	17.142717	4.321746	5.662866	3.093496
Igf2bp1	Igf2bp1	153.619063	136.928497	135.439419	112.068029	122.692858	113.88061	70.939667	74.969578	84.02661	85.465074	100.385393	100.202155	91.891512	72.303683	85.274161	65.756541	99.411309	49.072533
Igf2bp2	Igf2bp2	17.558362	15.605461	15.910341	23.463332	28.15857	26.020267	12.34994	12.853556	14.20713	35.742336	29.320801	28.026749	20.293322	18.770223	18.039771	21.823237	30.982896	22.989178
Igf2bp3	Igf2bp3	72.812878	67.452218	69.910368	47.685928	52.750592	50.946682	37.554697	38.717103	43.578446	48.378081	47.589209	46.43026	40.40428	34.865801	34.690936	31.708994	45.566389	29.237494
Igf2os	Igf2os	2.759133	2.36669	2.420216	0.248729	0.335865	0.265363	0.214572	0.125268	0.169583	0.11889	0.14099	0.14162	0.376003	0.312075	0.579547	0.103952	0.096188	0.072691
Igf2r	Igf2r	33.19773	22.423343	28.317709	19.780171	20.775585	19.082779	13.895652	12.737389	14.26358	12.487215	21.786553	19.150685	18.725773	13.839303	19.151226	13.65458	20.199983	6.66199
Igfals	Igfals	0.472568	0.493948	0.438359	0.951002	1.218362	1.014599	0.49986	0.504479	0.412613	0.552246	1.270529	0.90034	0.617251	0.748143	0.394349	0.88524	0.911503	0.860735
Igfbp1	Igfbp1	0.040734	0	0	0	0	0	0	0	0	0	0	0.016288	0.016152	0	0	0	0	0
Igfbp2	Igfbp2	985.387613	905.221593	1003.763787	306.312241	308.832203	280.234787	500.81102	427.393596	482.760605	268.303914	308.959891	294.841825	226.62852	232.753226	222.471527	252.431761	257.943089	299.783736
Igfbp3	Igfbp3	189.594665	154.898359	173.776502	46.116034	49.2468	40.407078	43.314979	35.977248	45.947039	26.434478	31.303145	29.178775	33.211252	27.966463	36.939694	20.428917	27.628994	20.31115
Igfbp4	Igfbp4	8.973391	6.873499	7.861382	5.556303	5.740296	4.83412	8.685422	7.883938	8.799595	4.743036	6.0804	4.989148	8.968596	7.735474	9.196811	4.865762	6.172567	4.954057
Igfbp5	Igfbp5	12.213034	8.503782	10.325925	0.996656	1.203928	0.82264	0.601273	0.467686	0.599936	0.375517	0.367073	0.33221	0.204979	0.1817	0.158736	0.133625	0.294515	0.082227
Igfbp6	Igfbp6	2.763372	3.795037	3.690278	0.752143	1.197583	1.014853	1.333035	0.677696	1.398203	1.012704	0.591683	0.776457	1.895289	1.980048	1.60531	0.741316	0.573628	0.80253
Igfbp7	Igfbp7	0.505431	0.639518	0.65638	0.818992	0.572087	0.817389	0.451457	0.359707	0.495666	1.012542	0.271776	0.309095	0.212199	0.167199	0.306743	0.368883	0.289832	0.126108
